payment_id,payment_number,dealer_id,invoice_id,amount,payment_date,payment_mode,reference_number,bank_name,collected_by,visit_id,status,notes,created_at,updated_at
f7581fd7-c1a5-4815-84b5-bc58bb8448c2,PAY-2024-0341,2566205d-339c-4157-a1f7-c907482ec0a3,0f105a31-cd3b-4d11-ad38-25e901ff7b87,1925.76,2024-11-25,CHEQUE,TXN627472,Punjab National Bank,,,COMPLETED,,2024-11-25,2024-11-25
110c628c-f4b4-43c9-94e5-ffb42a96163a,PAY-2024-0342,6768cbbe-636f-40da-9bdd-6bfbbfd44019,9c1567d8-7bd1-465d-a747-de720f9cb176,3908.16,2024-11-28,CASH,,,0de98ea1-d767-49c6-97d0-d792e515bae7,,COMPLETED,,2024-11-28,2024-11-28
abe4be48-85da-4d92-8691-ad9e02984a11,PAY-2024-0343,de4699bf-d9e7-45b9-9875-43405fdc2981,25b2f057-868b-45e2-884c-90a9de1282ff,923.27,2024-08-07,CHEQUE,TXN782351,Bank of Baroda,,,COMPLETED,,2024-08-07,2024-08-07
a65ae74b-7f87-4a4e-bd6e-d7caf5236365,PAY-2024-0344,672f6872-5e9a-4153-9cf7-9bad9ee0eff3,2765de8f-8b4d-4f91-a075-e903ea39919c,3886.92,2024-11-21,CASH,,,92522288-0375-4a48-a9b2-822815269255,,COMPLETED,,2024-11-21,2024-11-21
343b1845-ccea-4425-8d69-56ccf8fc1f03,PAY-2024-0345,115804b5-d9c6-401e-a450-d16354ecaf2d,b2ae70f7-a359-474d-8feb-464ef08b1dcd,2039.04,2024-11-15,CASH,,,0de98ea1-d767-49c6-97d0-d792e515bae7,,COMPLETED,,2024-11-15,2024-11-15
ad2a3b0b-6a2c-4c5c-87ac-a45c7455e325,PAY-2024-0346,fd656c0c-f9a1-4da7-a4c7-8f457f619af2,1c3ed899-6e30-4438-9b7e-7f46394ce8c6,4594.73,2024-03-21,UPI,TXN296605,,,,COMPLETED,,2024-03-21,2024-03-21
40cb66a3-1778-4805-837f-8f58f53b36a4,PAY-2024-0347,115804b5-d9c6-401e-a450-d16354ecaf2d,cf0ea318-5f75-436b-b89b-beab1de805a0,999.12,2024-10-08,UPI,TXN398740,,,,COMPLETED,,2024-10-08,2024-10-08
37caeea5-e996-43cd-ad02-c18dccb252e3,PAY-2024-0348,115804b5-d9c6-401e-a450-d16354ecaf2d,cf0ea318-5f75-436b-b89b-beab1de805a0,0.0,2024-10-14,UPI,TXN905101,,,,COMPLETED,,2024-10-14,2024-10-14
fed8c3d7-cb27-41a1-bc07-230b3c8d859f,PAY-2024-0349,7114cd1c-d765-471a-bbf0-5660d28756dc,1e59176d-c756-4eda-bcd1-cc7efb165ce6,6383.32,2024-08-14,UPI,TXN760159,,,,COMPLETED,,2024-08-14,2024-08-14
8c7867da-bce1-48a2-8432-0bf7b92c29d1,PAY-2024-0350,7114cd1c-d765-471a-bbf0-5660d28756dc,1e59176d-c756-4eda-bcd1-cc7efb165ce6,0.0,2024-08-21,UPI,TXN843708,,,,COMPLETED,,2024-08-21,2024-08-21
f64b812c-4e30-4816-80f8-f114f95ece2b,PAY-2024-0351,e239d371-6d2f-47bc-98f7-f79cfbbfb521,a6da405b-7312-4d06-b70a-06fbe2fde669,1019.52,2024-06-01,CASH,,,0de98ea1-d767-49c6-97d0-d792e515bae7,,COMPLETED,,2024-06-01,2024-06-01
12112b0f-8f07-43c9-a1c6-f87281e338fe,PAY-2024-0352,22e73046-8fe1-47f8-b7e2-c67e1cc1a458,08a84253-a1f5-4aee-8f30-cee42adf33ad,2888.64,2024-04-04,CHEQUE,TXN676872,ICICI Bank,,,COMPLETED,,2024-04-04,2024-04-04
c0406af2-8b2e-4444-a173-ac32d980bed0,PAY-2024-0353,3021fc48-2b92-41d2-ae1b-1fdcd120a039,9ffc97aa-157c-40b7-8972-70fb661d4a5d,4078.08,2024-10-04,CASH,,,0de98ea1-d767-49c6-97d0-d792e515bae7,,COMPLETED,,2024-10-04,2024-10-04
bf5ddadc-db28-4fe9-85ad-7bd491b33407,PAY-2024-0354,7114cd1c-d765-471a-bbf0-5660d28756dc,20e54b1f-654f-4bf9-94c5-49f3eb3cbd19,1019.52,2024-12-21,UPI,TXN173936,,,,COMPLETED,,2024-12-21,2024-12-21
559d746a-a8b2-4893-9d64-1c886976dd73,PAY-2024-0355,e239d371-6d2f-47bc-98f7-f79cfbbfb521,692c6ecb-560f-41ab-8b48-098057b40d5a,6807.56,2024-08-04,UPI,TXN423166,,,,COMPLETED,,2024-08-04,2024-08-04
e5afa752-9d41-4465-a2f0-3fbed16a414f,PAY-2024-0356,e239d371-6d2f-47bc-98f7-f79cfbbfb521,692c6ecb-560f-41ab-8b48-098057b40d5a,0.0,2024-07-24,CHEQUE,TXN874914,State Bank of India,,,COMPLETED,,2024-07-24,2024-07-24
0306aa8b-0dc6-4f80-ad46-99b543c8e6ca,PAY-2024-0357,8964dfde-f9d0-4250-91ce-6b245cb1ce68,2f704fd2-acba-44dd-9ec3-00f5630e3a82,7476.48,2024-05-21,CHEQUE,TXN824617,ICICI Bank,,,COMPLETED,,2024-05-21,2024-05-21
bed688ac-e5e8-472a-ac00-4d2a8a36a7d7,PAY-2024-0358,7865188e-8b7d-491c-90b0-ffdd5d703d52,629a0f4f-6c81-4ec2-91fb-c7b2628e360a,5922.03,2024-11-12,NEFT,TXN981515,ICICI Bank,,,PENDING,,2024-11-12,2024-11-12
2045dfe1-a82f-4ce9-8284-8563b821e985,PAY-2024-0359,dc84c823-845e-4588-859b-49a7e3d43b3c,5542ebe0-f520-4712-bdb0-03e868f54001,3718.55,2024-10-25,UPI,TXN421754,,,,COMPLETED,,2024-10-25,2024-10-25
4134841e-5640-4a83-8f33-2a47e52e8379,PAY-2024-0360,dc84c823-845e-4588-859b-49a7e3d43b3c,5542ebe0-f520-4712-bdb0-03e868f54001,0.0,2024-10-21,CHEQUE,TXN501118,HDFC Bank,,,COMPLETED,,2024-10-21,2024-10-21
418e210c-f97d-40c9-87e5-5ac96c91fcee,PAY-2024-0361,22e73046-8fe1-47f8-b7e2-c67e1cc1a458,88e1e3ca-8003-4c23-a459-a32bbe0450d3,4871.04,2024-10-07,CASH,,,92522288-0375-4a48-a9b2-822815269255,,COMPLETED,,2024-10-07,2024-10-07
cdedaf72-7ae7-4feb-97f6-a35141c21e5e,PAY-2024-0362,22e73046-8fe1-47f8-b7e2-c67e1cc1a458,88e1e3ca-8003-4c23-a459-a32bbe0450d3,0.0,2024-10-04,CHEQUE,TXN629196,Axis Bank,,,COMPLETED,,2024-10-04,2024-10-04
6d92ee2f-68ce-465f-8869-56236e3fb868,PAY-2024-0363,34d40fdb-61b7-4fcd-8fd7-b6266b662296,9ecd28e2-a48b-4302-b686-418fb7e86043,1560.49,2024-11-20,CASH,,,c361d450-2f4c-46b8-a441-3f819e888d3b,,COMPLETED,,2024-11-20,2024-11-20
a53f212e-179c-4849-9fa9-16d63ac835b5,PAY-2024-0364,493470d1-7f49-4d7f-88c7-30d85187f126,7d0bebd5-21b7-45c5-ba87-276cecf43e63,2886.38,2024-04-19,CHEQUE,TXN872496,HDFC Bank,,,COMPLETED,,2024-04-19,2024-04-19
0ac1c03b-115f-4ca5-829b-430038d439b6,PAY-2024-0365,cbdda1a1-3a43-475c-a2f8-6dce82d99f2f,5685e0cf-2795-4547-8c42-5ee299a6683d,1707.02,2024-04-29,CASH,,,fe0888ac-3ea5-4fba-846c-2294c69f1659,,COMPLETED,,2024-04-29,2024-04-29
5e4c72bc-7fef-4e4a-979e-abda81394a25,PAY-2024-0366,4260ce4c-5209-476c-afb1-655f9e02133d,a4a77572-9daf-4cc8-afb0-e84b4803ef4e,3851.52,2024-05-31,UPI,TXN972832,,,,COMPLETED,,2024-05-31,2024-05-31
c09ef14e-fd98-485e-aed7-182b91c62caa,PAY-2024-0367,baabea0b-282b-41ac-8a02-f2c72a0ee4ce,db0748c4-e8f5-4861-bbee-23d8fd9fe3f8,2869.58,2024-10-19,UPI,TXN246061,,,,COMPLETED,,2024-10-19,2024-10-19
48774f41-f416-480d-9031-fd0aadb61e61,PAY-2024-0368,2505c043-13e5-425f-a34f-ad854ef43c6b,c2258348-3f5a-4297-a653-581702ac6810,2875.97,2024-12-12,UPI,TXN254316,,,,COMPLETED,,2024-12-12,2024-12-12
e4e3d716-895b-4c45-aedd-11ad22116782,PAY-2024-0369,524e5021-ef84-4ef8-8dd2-373b17b61207,286ee570-cacc-44a2-bfab-d92972552135,962.88,2024-05-26,UPI,TXN680333,,,,COMPLETED,,2024-05-26,2024-05-26
fcc95675-9a02-4c54-8486-c8dc24ec86fb,PAY-2024-0370,2566205d-339c-4157-a1f7-c907482ec0a3,5a11a75c-3ce3-4ff7-846d-ac3e255e68cd,2941.88,2024-12-31,UPI,TXN476831,,,,COMPLETED,,2024-12-31,2024-12-31
f9d39a23-b469-44de-a7f6-746796da6bbb,PAY-2024-0371,7178f55e-6bbc-4f51-8768-e2277e170ca5,03aaa9b4-f189-4394-aaa9-937fbfd6d148,3058.56,2024-11-30,UPI,TXN750166,,,,COMPLETED,,2024-11-30,2024-11-30
aacc05ee-a9ec-4bcf-91aa-65b4e22af6fb,PAY-2025-0372,76fd9001-d837-4dd4-9c5d-fae3eabe879a,8a6f3d2d-8311-4f18-b592-3f904d1a7853,1858.48,2025-01-07,CHEQUE,TXN355481,Yes Bank,,,COMPLETED,,2025-01-07,2025-01-07
f5d12f8d-0198-4d27-adeb-0e52eb89846a,PAY-2024-0373,524e5021-ef84-4ef8-8dd2-373b17b61207,57acc48c-8275-4982-9a61-81241119c8c9,1982.4,2024-11-08,UPI,TXN558868,,,,COMPLETED,,2024-11-08,2024-11-08
3b08486b-f16a-451d-8d2f-1ab44660a0a9,PAY-2024-0374,afefc15d-6186-4e28-b665-0c08ecf4a9ab,d086c253-e934-4c8a-832e-14f7e58b0f7d,5664.0,2024-05-25,UPI,TXN765652,,,,COMPLETED,,2024-05-25,2024-05-25
5a0a4d55-00ad-411f-904d-8d04733bd9e4,PAY-2024-0375,3ea93ee6-b253-4e80-95fc-b60b17ab090e,671dc670-7d89-4522-a99e-225206bf45ea,4967.41,2024-04-10,NEFT,TXN894787,Kotak Mahindra Bank,,,COMPLETED,,2024-04-10,2024-04-10
77fa0a76-80ac-4aef-add3-b2c99328695f,PAY-2024-0376,3ea93ee6-b253-4e80-95fc-b60b17ab090e,671dc670-7d89-4522-a99e-225206bf45ea,16.91,2024-04-07,NEFT,TXN495106,Axis Bank,,,COMPLETED,,2024-04-07,2024-04-07
d2027c51-978a-4cad-8c81-02126e843447,PAY-2024-0377,ebecfffa-f6cf-46ab-98b0-2cba276c61e7,c489afad-1dd8-4486-97e6-afe7eec7de69,1079.14,2024-11-23,CASH,,,c361d450-2f4c-46b8-a441-3f819e888d3b,,COMPLETED,,2024-11-23,2024-11-23
a56b3270-dd21-48c2-8f13-1fd279518470,PAY-2025-0378,3021fc48-2b92-41d2-ae1b-1fdcd120a039,2c848ce7-d846-4b3f-95e5-006d9c5f1de5,2082.36,2025-02-03,UPI,TXN948809,,,,COMPLETED,,2025-02-03,2025-02-03
aadbf4ab-678d-49f7-bed2-ec4522274efb,PAY-2024-0379,de4699bf-d9e7-45b9-9875-43405fdc2981,7e42de1b-6f5e-4562-8f6d-c59c92036570,5040.96,2024-05-19,UPI,TXN560369,,,,COMPLETED,,2024-05-19,2024-05-19
540adf82-8f36-4b9f-bdfc-154259d9637e,PAY-2024-0380,7114cd1c-d765-471a-bbf0-5660d28756dc,e7e299b2-ec45-4b06-a7b2-8169cc0d95e8,4078.08,2024-07-06,CASH,,,fe0888ac-3ea5-4fba-846c-2294c69f1659,,COMPLETED,,2024-07-06,2024-07-06
81008a42-d7cc-4dac-b7c7-72ca748a8c76,PAY-2024-0381,68f1b083-a966-45d7-9568-8fe0199280cf,a27c5edb-157b-49b7-b396-cf5a43804d20,615.33,2024-07-29,CASH,,,fe0888ac-3ea5-4fba-846c-2294c69f1659,,COMPLETED,,2024-07-29,2024-07-29
b293aaba-871e-4950-a7d9-0a1414e12772,PAY-2024-0382,ebecfffa-f6cf-46ab-98b0-2cba276c61e7,5f4ffdf6-efb4-4583-8abe-3c47a58e0403,2039.04,2024-06-08,CASH,,,f3a3c673-f426-4fec-b8f9-d1907e18ccd4,,COMPLETED,,2024-06-08,2024-06-08
42ddf5e1-b404-4d42-896f-425bc7ce7933,PAY-2024-0383,4260ce4c-5209-476c-afb1-655f9e02133d,20339aaf-7255-4363-ac51-c550a278e56f,2888.64,2024-05-16,UPI,TXN361287,,,,COMPLETED,,2024-05-16,2024-05-16
248aaf97-1e04-4c5a-b9c5-ba1c17e2aa78,PAY-2024-0384,9580c8f6-6df1-4dd7-b0aa-6bfc58b89c5c,da669c69-21c4-4761-bf0a-6f98a057234d,1998.26,2024-10-11,CHEQUE,TXN889621,Bank of Baroda,,,COMPLETED,,2024-10-11,2024-10-11
591b6cd1-f6e7-473c-9e2f-e7cfd5166ecd,PAY-2024-0385,0065fc9e-691f-412d-a732-28b741dbb336,cfb0ba81-78bb-4677-8de1-21b14dce051f,1793.54,2024-10-17,CASH,,,fe0888ac-3ea5-4fba-846c-2294c69f1659,,COMPLETED,,2024-10-17,2024-10-17
9419ad01-7766-4af7-b508-001b3694f885,PAY-2024-0386,0065fc9e-691f-412d-a732-28b741dbb336,cfb0ba81-78bb-4677-8de1-21b14dce051f,2057.98,2024-10-25,CASH,,,f3a3c673-f426-4fec-b8f9-d1907e18ccd4,,COMPLETED,,2024-10-25,2024-10-25
eae984f5-b9e2-4678-bc47-8542163aec27,PAY-2024-0387,672f6872-5e9a-4153-9cf7-9bad9ee0eff3,6c84c1d2-ed07-43ba-91f4-e31d6ffc6e4b,8338.41,2024-03-22,UPI,TXN394618,,,,PENDING,,2024-03-22,2024-03-22
6a02202a-ad23-4591-b34e-2e05e3439298,PAY-2024-0388,7865188e-8b7d-491c-90b0-ffdd5d703d52,0f2b1a3d-6d7e-4431-b837-f375afaa2249,2888.64,2024-09-20,NEFT,TXN529243,HDFC Bank,,,COMPLETED,,2024-09-20,2024-09-20
ffd5f60c-07ad-4082-b4fa-ec916807c37d,PAY-2024-0389,7865188e-8b7d-491c-90b0-ffdd5d703d52,0f2b1a3d-6d7e-4431-b837-f375afaa2249,0.0,2024-10-04,CHEQUE,TXN948204,ICICI Bank,,,COMPLETED,,2024-10-04,2024-10-04
580d787d-ad5b-4d81-b8fc-593abf16e47b,PAY-2024-0390,76fd9001-d837-4dd4-9c5d-fae3eabe879a,04b5556d-c924-42f5-879f-a8a55a5d44a7,3908.16,2024-10-27,NEFT,TXN220229,Kotak Mahindra Bank,,,COMPLETED,,2024-10-27,2024-10-27
b8fa2a73-ec1f-488c-a8e3-ae9c163b3f84,PAY-2024-0391,dc84c823-845e-4588-859b-49a7e3d43b3c,9509bb2e-5e35-4d20-8817-155466145978,8609.28,2024-07-06,UPI,TXN871904,,,,COMPLETED,,2024-07-06,2024-07-06
8ad324c8-7fa4-46e7-acff-f033efc1f463,PAY-2024-0392,baabea0b-282b-41ac-8a02-f2c72a0ee4ce,5a4f6994-1805-45ce-a30e-28102a55282d,6003.84,2024-05-05,CASH,,,fe0888ac-3ea5-4fba-846c-2294c69f1659,,COMPLETED,,2024-05-05,2024-05-05
975a3efc-850a-4bb7-9b09-f798371bd89f,PAY-2024-0393,9580c8f6-6df1-4dd7-b0aa-6bfc58b89c5c,12e6ab9e-673a-474f-8b7c-29a6669b2a9b,4871.04,2024-11-17,UPI,TXN864796,,,,COMPLETED,,2024-11-17,2024-11-17
eea48912-6165-4b4f-8e55-e167f32479b5,PAY-2024-0394,412af8cf-f49a-46c9-86fd-ee8fc3a1512e,0c8fd11d-302c-4567-8c2e-e2697f4992bd,3851.52,2024-03-22,CASH,,,f3a3c673-f426-4fec-b8f9-d1907e18ccd4,,COMPLETED,,2024-03-22,2024-03-22
aeaeea0c-3998-4d53-a339-1fadfd525ae2,PAY-2024-0395,412af8cf-f49a-46c9-86fd-ee8fc3a1512e,b970712e-d086-47cf-a035-c380dc32de03,2549.92,2024-11-22,CASH,,,0de98ea1-d767-49c6-97d0-d792e515bae7,,COMPLETED,,2024-11-22,2024-11-22
8b20b7fc-57c0-4d45-a5ee-13a4f4696838,PAY-2024-0396,412af8cf-f49a-46c9-86fd-ee8fc3a1512e,b970712e-d086-47cf-a035-c380dc32de03,1471.52,2024-11-14,UPI,TXN925620,,,,COMPLETED,,2024-11-14,2024-11-14
0d04068f-855b-4e6c-ad61-f6f10c290a64,PAY-2025-0397,7178f55e-6bbc-4f51-8768-e2277e170ca5,99232eeb-52d0-4670-90e3-cf6a69fa55f2,2997.38,2025-01-12,NEFT,TXN388042,Yes Bank,,,COMPLETED,,2025-01-12,2025-01-12
60272724-7353-4b5c-8d4d-0f73ee24f99f,PAY-2024-0398,22e73046-8fe1-47f8-b7e2-c67e1cc1a458,82cd7b87-47e2-42ed-a058-d06e621264b2,2924.09,2024-07-15,CHEQUE,TXN161551,HDFC Bank,,,COMPLETED,,2024-07-15,2024-07-15
528de298-412a-4400-83c0-67d18687a7f9,PAY-2024-0399,a1165b38-7316-4cb3-85a9-b3308a230b7c,6f6a8099-c885-4797-9dae-4f6f6007da67,1928.26,2024-11-28,UPI,TXN205906,,,,COMPLETED,,2024-11-28,2024-11-28
f1565e2f-83a2-4d44-bc44-5301e9017fee,PAY-2024-0400,524e5021-ef84-4ef8-8dd2-373b17b61207,a47ebfbf-0a96-4602-9dfe-788be34f6206,4871.04,2024-12-16,CHEQUE,TXN806853,Axis Bank,,,COMPLETED,,2024-12-16,2024-12-16
01174cf6-6388-4c76-afed-650d10207b7b,PAY-2024-0401,5881aaf5-037c-4728-9071-8b104e5413dc,86f920c0-9ddb-4170-a483-b15bb9797fb9,1887.24,2024-11-20,CASH,,,c361d450-2f4c-46b8-a441-3f819e888d3b,,COMPLETED,,2024-11-20,2024-11-20
2f057895-72d1-4076-9fc5-0f5418352f17,PAY-2024-0402,9580c8f6-6df1-4dd7-b0aa-6bfc58b89c5c,64eb098c-7b77-4000-91b2-3693040486d8,1925.76,2024-05-13,CASH,,,fe0888ac-3ea5-4fba-846c-2294c69f1659,,COMPLETED,,2024-05-13,2024-05-13
d117f2d9-368d-48e6-9849-be3b9e8b733d,PAY-2024-0403,9580c8f6-6df1-4dd7-b0aa-6bfc58b89c5c,03a54c9c-eb69-4a70-89c2-c47ce9ff13fa,4021.44,2024-12-05,UPI,TXN720806,,,,PENDING,,2024-12-05,2024-12-05
10999241-0ece-4086-9e1c-841fa048e2bf,PAY-2024-0404,9580c8f6-6df1-4dd7-b0aa-6bfc58b89c5c,03a54c9c-eb69-4a70-89c2-c47ce9ff13fa,0.0,2024-12-09,UPI,TXN202105,,,,COMPLETED,,2024-12-09,2024-12-09
2486d323-be59-488a-b75b-82f1635c3640,PAY-2024-0405,d175149d-f407-43df-900f-8f974386b491,bdf2d3f9-ecda-47de-88ec-c02df7e4fe7a,11554.56,2024-10-28,CASH,,,fe0888ac-3ea5-4fba-846c-2294c69f1659,,COMPLETED,,2024-10-28,2024-10-28
3924f526-ae88-409d-8446-ba0e270807e9,PAY-2025-0406,493470d1-7f49-4d7f-88c7-30d85187f126,c7baea9f-73dc-432a-975e-cacd030864d3,2945.28,2025-01-14,UPI,TXN956633,,,,COMPLETED,,2025-01-14,2025-01-14
800e4790-ce2d-4263-af19-6a54f3f7c8e0,PAY-2024-0407,256796f6-3eaf-4043-91bf-faa41d78325a,ae216665-aaf8-4408-8ab6-a624c4f8a346,1702.09,2024-12-27,CASH,,,f3a3c673-f426-4fec-b8f9-d1907e18ccd4,,COMPLETED,,2024-12-27,2024-12-27
8d425e88-1009-4a7c-abbb-154a5f4500f4,PAY-2024-0408,e239d371-6d2f-47bc-98f7-f79cfbbfb521,9fe09838-f43f-4392-bc1c-8421b222a1cb,4078.08,2024-04-10,UPI,TXN683002,,,,COMPLETED,,2024-04-10,2024-04-10
48e20fde-1e34-4dd9-ad28-0154ad4bf2a6,PAY-2024-0409,493470d1-7f49-4d7f-88c7-30d85187f126,eb13b19e-5512-4c48-bbfc-989f9624db53,4871.04,2024-07-27,UPI,TXN582216,,,,COMPLETED,,2024-07-27,2024-07-27
fe160590-9729-4ca6-b5a5-c860611a576c,PAY-2024-0410,5881aaf5-037c-4728-9071-8b104e5413dc,ac5804be-92ba-4346-8622-40830d6916a1,3774.48,2024-08-24,NEFT,TXN657617,Punjab National Bank,,,COMPLETED,,2024-08-24,2024-08-24
154e3c57-157b-4c1d-a56b-2f367f0eeacd,PAY-2024-0411,524e5021-ef84-4ef8-8dd2-373b17b61207,f27085a4-0e4b-4384-86be-e15a56c392cc,1015.86,2024-05-27,UPI,TXN464993,,,,PENDING,,2024-05-27,2024-05-27
4bbd9cd5-5f56-4f5d-8b97-08439720906d,PAY-2024-0412,8964dfde-f9d0-4250-91ce-6b245cb1ce68,dda770b1-64e9-44bf-a3c8-e5001a73f71d,809.28,2024-06-07,NEFT,TXN851388,Bank of Baroda,,,COMPLETED,,2024-06-07,2024-06-07
8f2003f1-8b5a-499d-8f72-6bb223492fbb,PAY-2024-0413,fd656c0c-f9a1-4da7-a4c7-8f457f619af2,f2f19320-916a-4d04-848e-ea16c504b66d,2039.04,2024-03-20,CASH,,,f3a3c673-f426-4fec-b8f9-d1907e18ccd4,,COMPLETED,,2024-03-20,2024-03-20
6a9d7a07-11f4-4157-a383-96eb6f9f9aa0,PAY-2024-0414,34d40fdb-61b7-4fcd-8fd7-b6266b662296,9e50beab-1186-4dea-bcc1-d75e70e59bca,950.28,2024-05-14,UPI,TXN979319,,,,COMPLETED,,2024-05-14,2024-05-14
f818ccf4-b979-4692-8c15-b027250f2e85,PAY-2024-0415,76fd9001-d837-4dd4-9c5d-fae3eabe879a,36681ddb-1297-47f1-b602-179bf835a209,3058.56,2024-10-27,NEFT,TXN415508,Punjab National Bank,,,COMPLETED,,2024-10-27,2024-10-27
cd576919-05ef-46d1-bef5-62bfa4f95b8d,PAY-2024-0416,672f6872-5e9a-4153-9cf7-9bad9ee0eff3,996aee3b-ea7d-4a5f-a0a9-baa0a202c391,5607.36,2024-12-15,UPI,TXN757230,,,,COMPLETED,,2024-12-15,2024-12-15
4d1ab6b9-32df-4e16-b52e-5762807d6cce,PAY-2024-0417,672f6872-5e9a-4153-9cf7-9bad9ee0eff3,996aee3b-ea7d-4a5f-a0a9-baa0a202c391,0.0,2024-12-09,UPI,TXN331803,,,,COMPLETED,,2024-12-09,2024-12-09
4a0051ce-5a5a-4223-8d44-fd0176b3d945,PAY-2024-0418,3ea93ee6-b253-4e80-95fc-b60b17ab090e,d605c20f-b7e5-4b7b-a5fa-aba63bfb5fe6,2039.04,2024-10-20,CASH,,,c361d450-2f4c-46b8-a441-3f819e888d3b,,COMPLETED,,2024-10-20,2024-10-20
27616016-bfa0-4071-97c8-bc78dc72630d,PAY-2024-0419,7178f55e-6bbc-4f51-8768-e2277e170ca5,50efaf68-a849-49ea-b368-69050dba2080,3001.92,2024-03-19,UPI,TXN865865,,,,COMPLETED,,2024-03-19,2024-03-19
2315e98a-ccc0-477b-a40e-519404934df8,PAY-2024-0420,fd656c0c-f9a1-4da7-a4c7-8f457f619af2,4605868e-4e75-43a9-9b1f-1a0359bc10ce,4871.04,2024-11-29,CASH,,,c361d450-2f4c-46b8-a441-3f819e888d3b,,COMPLETED,,2024-11-29,2024-11-29
0c985ce3-203f-4022-8ade-2f1543c807d7,PAY-2024-0421,3021fc48-2b92-41d2-ae1b-1fdcd120a039,1db83437-2e9c-48b1-8eb4-18fd3eff6281,8215.06,2024-06-03,UPI,TXN324895,,,,COMPLETED,,2024-06-03,2024-06-03
defc6520-3b35-488a-a578-8a9d8656ef26,PAY-2024-0422,493470d1-7f49-4d7f-88c7-30d85187f126,8210af00-610b-41e3-8817-085b50007db5,2851.37,2024-07-28,UPI,TXN505896,,,,COMPLETED,,2024-07-28,2024-07-28
92eae41f-975c-49ce-937b-0e9c16ae811f,PAY-2024-0423,493470d1-7f49-4d7f-88c7-30d85187f126,8210af00-610b-41e3-8817-085b50007db5,0.0,2024-08-12,UPI,TXN683384,,,,COMPLETED,,2024-08-12,2024-08-12
88c64c5a-54d2-4fcc-8afc-722d8aa0c68b,PAY-2024-0424,2505c043-13e5-425f-a34f-ad854ef43c6b,88ce417c-3662-43a8-891e-ad88669a46f3,4078.08,2024-11-05,NEFT,TXN664624,ICICI Bank,,,COMPLETED,,2024-11-05,2024-11-05
1e6e8cc6-57bb-4ff8-831d-1b9440d63129,PAY-2024-0425,524e5021-ef84-4ef8-8dd2-373b17b61207,63f0c1f7-09f6-45b4-8629-28ce5b0f3ada,4021.44,2024-10-05,UPI,TXN656721,,,,COMPLETED,,2024-10-05,2024-10-05
4d288c12-2039-4d42-896d-834bd1e46dd0,PAY-2024-0426,9198bfa1-1b5b-4a67-a310-ac2db2875058,d110beab-8b9a-46f5-ab31-a445b1e081f7,945.67,2024-05-05,UPI,TXN660519,,,,COMPLETED,,2024-05-05,2024-05-05
4b85c717-c9ba-4440-83b0-3cfb91035d7f,PAY-2024-0427,524e5021-ef84-4ef8-8dd2-373b17b61207,ac100937-3e97-4016-ac08-103719bd5225,7596.81,2024-10-30,NEFT,TXN366769,Bank of Baroda,,,COMPLETED,,2024-10-30,2024-10-30
9af180c2-30c9-4389-b424-544dc2030c8f,PAY-2024-0428,524e5021-ef84-4ef8-8dd2-373b17b61207,ac100937-3e97-4016-ac08-103719bd5225,0.0,2024-10-28,NEFT,TXN424102,Yes Bank,,,COMPLETED,,2024-10-28,2024-10-28
0bebc00f-51d9-4b6b-bc8d-1fe08c2df0c4,PAY-2024-0429,fd656c0c-f9a1-4da7-a4c7-8f457f619af2,d6f57621-23cd-448d-b674-c415716783de,3058.56,2024-09-03,NEFT,TXN529837,Punjab National Bank,,,COMPLETED,,2024-09-03,2024-09-03
096071c9-161c-4c76-9c20-15407c3145f7,PAY-2024-0430,fd656c0c-f9a1-4da7-a4c7-8f457f619af2,57081b9c-9d1c-482b-83f1-8596c33c91bd,8389.05,2024-06-10,UPI,TXN711221,,,,COMPLETED,,2024-06-10,2024-06-10
9170812e-a7fb-420b-96d0-d16c54612bb0,PAY-2024-0431,dc84c823-845e-4588-859b-49a7e3d43b3c,eeb96374-8988-4eca-b7d0-e7eea219bcb0,4884.64,2024-06-13,UPI,TXN408853,,,,COMPLETED,,2024-06-13,2024-06-13
aced7598-27a9-445c-9fa6-b02ba74d072e,PAY-2024-0432,8964dfde-f9d0-4250-91ce-6b245cb1ce68,f1d9da26-7f54-4f3a-b696-1121fa2cc740,2888.64,2024-08-09,NEFT,TXN171588,State Bank of India,,,COMPLETED,,2024-08-09,2024-08-09
2930cff4-6af7-4688-ac85-2239f18958c6,PAY-2024-0433,8964dfde-f9d0-4250-91ce-6b245cb1ce68,f1d9da26-7f54-4f3a-b696-1121fa2cc740,0.0,2024-08-25,UPI,TXN963847,,,,COMPLETED,,2024-08-25,2024-08-25
eb7bbf57-e42d-4bb2-b45e-540d7769cde1,PAY-2024-0434,a1165b38-7316-4cb3-85a9-b3308a230b7c,a6bc0148-1e42-4850-ac13-00608c66c542,3015.92,2024-11-17,CASH,,,f3a3c673-f426-4fec-b8f9-d1907e18ccd4,,COMPLETED,,2024-11-17,2024-11-17
c7133313-1389-4dfc-9ad3-0d7558a82a24,PAY-2025-0435,68f1b083-a966-45d7-9568-8fe0199280cf,0f9ff2af-06c7-4eed-ac53-e044f1c9f17b,2854.95,2025-01-21,CASH,,,92522288-0375-4a48-a9b2-822815269255,,COMPLETED,,2025-01-21,2025-01-21
